
mode= Y1 all_2pt

mode= Y10 pos_pos
[8.438445e+04, 1.102963e+04, 2.723950e+04, -1.908488e+03, -1.994326e+02, -1.497178e+05, 3.441717e+04],
[1.102963e+04, 2.962744e+03, 4.033155e+03, 4.966194e+01, 3.400482e+01, -1.967114e+04, 4.622566e+03],
[2.723950e+04, 4.033155e+03, 9.405188e+03, -4.896362e+02, -4.093944e+01, -4.877970e+04, 1.135568e+04],
[-1.908488e+03, 4.966194e+01, -4.896362e+02, 2.101347e+02, 3.326655e+01, 1.398525e+03, -5.439783e+02],
[-1.994326e+02, 3.400482e+01, -4.093944e+01, 3.326655e+01, 7.315624e+00, 2.838112e+01, -4.208862e+01],
[-1.497178e+05, -1.967114e+04, -4.877970e+04, 1.398525e+03, 2.838112e+01, 4.131569e+05, -6.514070e+04],
[3.441717e+04, 4.622566e+03, 1.135568e+04, -5.439783e+02, -4.208862e+01, -6.514070e+04, 1.485296e+04],


mode= Y10 clusterN_clusterWL
[6.650828e+04, 6.327618e+04, 4.089014e+03, -7.965580e+02, -1.993074e+02, -3.228412e+03, 1.031406e+03],
[6.327618e+04, 7.840616e+04, 4.191588e+03, 1.056181e+03, -2.136523e+01, -3.105892e+03, 9.995147e+02],
[4.089014e+03, 4.191588e+03, 7.745398e+02, -8.610370e+00, -1.081149e+01, -7.332814e+02, 2.106721e+02],
[-7.965580e+02, 1.056181e+03, -8.610370e+00, 3.215018e+02, 4.533306e+01, -2.797566e+01, 5.340198e+00],
[-1.993074e+02, -2.136523e+01, -1.081149e+01, 4.533306e+01, 9.652406e+00, 3.950185e+00, -1.688475e+00],
[-3.228412e+03, -3.105892e+03, -7.332814e+02, -2.797566e+01, 3.950185e+00, 9.959901e+04, -5.129272e+02],
[1.031406e+03, 9.995147e+02, 2.106721e+02, 5.340198e+00, -1.688475e+00, -5.129272e+02, 2.929474e+02],

